timestamp,phase,raw_x,raw_y,fidelity_x,fidelity_y,phase_cond_x,phase_cond_y
0.0,IDLE,0.609395,0.810799,0.609395,0.810799,0.609395,0.810799
4.0,IDLE,0.385379,0.321573,0.42105239284837065,0.39947971777746666,0.43005334852541655,0.41913680272701687
8.0,IDLE,0.715586,0.089547,0.6227687990762214,0.10121385530687396,0.5853872616156032,0.13270854515806435
12.0,IDLE,0.701151,0.371297,0.7002023216801586,0.24137018003163305,0.6483428815161232,0.16195303389694987
16.0,IDLE,0.683734,0.359904,0.7054725431738227,0.3270311503185753,0.6736552330533077,0.1779427608674798
20.0,IDLE,0.683734,0.359904,0.737710379550033,0.3719119108549391,0.6917261935905683,0.06319700339249917
24.0,IDLE,0.683734,0.359904,0.7699482159262434,0.4167926713913028,0.709797154127829,-0.05154875408248144
28.0,IDLE,0.680453,0.840762,0.6856570485984422,0.8245560863713762,0.6970183785724512,0.48892751693200726
32.0,REACH,0.672337,0.409689,0.6732303876676188,0.5456883855072417,0.6799786725111896,0.4279500941244303
36.0,ALIGN,0.669896,0.133525,0.6680973595446696,0.20399408921187237,0.6717059552585833,0.16489232108945873
40.0,INSERT,0.28395,0.85125,0.3705109380351566,0.6441560449980188,0.3347240763934974,0.7310256678791698
44.0,ROTATE,0.426295,0.819674,0.36947687185831646,0.8201295549275226,0.31956952297015107,0.8956832100537516
48.0,WITHDRAW,0.426295,0.819674,0.2972435140719859,0.9966739247073886,0.199512973052005,1.1350512909725277
52.0,IDLE,0.356858,0.512902,0.3446866390045446,0.573858233829643,0.2586187109251139,0.8180006771466916
56.0,IDLE,0.484142,0.189249,0.44792241657270476,0.2551502173710996,0.41483094143254495,0.33904324506357303
60.0,REACH,0.393506,0.163366,0.41891185897652655,0.13104725033767958,0.40728154222117335,0.14460780127680384
64.0,ALIGN,0.360972,0.599447,0.3749522744348351,0.45274216464122075,0.3703902261775177,0.52708742050636
68.0,INSERT,0.311585,0.805426,0.32021439324497003,0.7552151656576789,0.31674993927431855,0.8022232632832963
72.0,ROTATE,0.311585,0.805426,0.27625610870947487,0.9949661969452581,0.27365736009737646,1.0708185585304846
76.0,WITHDRAW,0.493125,0.801457,0.4690467927422271,0.8414533291359593,0.4403736811118252,0.909538618918461
80.0,IDLE,0.448557,0.381692,0.4683953278547167,0.5016128345837022,0.459598161370782,0.6394128591511931
84.0,IDLE,0.088021,0.753154,0.1822733375800487,0.6529282931829125,0.21443256035612007,0.652793019405429
88.0,IDLE,0.167593,0.560554,0.13158552674684448,0.5884141171768436,0.1434725707939692,0.5595256873902928
92.0,IDLE,0.671296,0.301669,0.5228054712965166,0.3617525397026506,0.3828552608054405,0.37736123982271896
96.0,IDLE,0.608826,0.122771,0.6368650250669615,0.14323639387954643,0.49159756847991504,0.19299853982387108
100.0,IDLE,0.924514,0.305259,0.8920212215466453,0.22207080965565387,0.6976180744099479,0.1664503196395129
104.0,IDLE,0.286006,0.73097,0.4782987564585014,0.6059655805236284,0.5679270784503081,0.3354585575408906
108.0,IDLE,0.476743,0.588375,0.4362198929541966,0.6460066358767003,0.5460843495262211,0.40801686419017424
112.0,REACH,0.520517,0.749944,0.4790976336622367,0.7517705479608795,0.5315385368237503,0.6480323559011143
116.0,ALIGN,0.52707,0.672225,0.5138046261293132,0.7161738212864712,0.5283263147391319,0.6739796834228906
120.0,INSERT,0.660964,0.308788,0.6307511299681482,0.4087040399675507,0.6429678866841144,0.36156403997422004
124.0,ROTATE,0.280327,0.659592,0.3810225096630641,0.5578940122729867,0.4261046798145743,0.49342257617979807
128.0,WITHDRAW,0.384554,0.289541,0.3545650430462347,0.35772790376676844,0.37113524597445907,0.36073596379790956
132.0,IDLE,0.326398,0.435731,0.31805823184741955,0.3904313863242247,0.317516978263728,0.37312258394596265
136.0,IDLE,0.400594,0.290188,0.37027267439258854,0.3081337410039158,0.35609976118310416,0.3165330866823652
140.0,REACH,0.621208,0.35273,0.5658121619485396,0.32823010845126044,0.5833428167182249,0.3438337562878928
144.0,ALIGN,0.385028,0.381481,0.4570523566707109,0.3665726540896189,0.4125007171285903,0.3767892528108684
148.0,INSERT,0.385028,0.381481,0.43788837693500904,0.38636972954189847,0.28990266412237076,0.4015057073457286
152.0,ROTATE,0.34211,0.774787,0.3491838977588799,0.7407518621322947,0.32927832533223506,0.7492004283735249
156.0,WITHDRAW,0.827413,0.136712,0.7048711239826417,0.31681180982805024,0.6250184174714482,0.4206652228793372
160.0,IDLE,0.620313,0.632367,0.6846535874698556,0.5163453297062253,0.6559449844852115,0.5328140260866411
164.0,IDLE,0.426044,0.676916,0.49975855061866525,0.6527609998993947,0.512279150635182,0.6596033936128667
168.0,IDLE,0.608334,0.732927,0.5613569695914256,0.7389944679391056,0.5510119878446627,0.7465161935750126
172.0,IDLE,0.375594,0.573132,0.41978754208829416,0.6339546698450435,0.44805115163307624,0.7004606079639718
176.0,IDLE,0.616221,0.408634,0.5499190906016942,0.45455417113841123,0.5059429664453297,0.5918714998828944
